ID_Cliente,Data_Adesao,Plano,Valor_Mensal,Logins_Mensais,Tickets_Suporte,Metodo_Pagamento,Meses_Permanencia,Churn,LTV
CUST-05288,2024-02-04,Enterprise,249.9,24,2,Boleto,17,0,4248.3
CUST-05289,2025-12-08,Pro,79.9,30,0,Pix,18,0,1438.2
CUST-05290,2024-10-03,Enterprise,249.9,9,9,Cartão de Crédito,3,1,749.7
CUST-05291,2024-07-13,Basic,29.9,5,7,Boleto,19,0,568.1
CUST-05292,2024-06-03,Pro,79.9,8,7,Cartão de Crédito,16,0,1278.4
CUST-05293,2025-04-08,Pro,79.9,10,7,Boleto,23,0,1837.7
CUST-05294,2025-04-21,Enterprise,249.9,7,8,Boleto,22,0,5497.8
CUST-05295,2024-07-20,Basic,29.9,4,8,Boleto,1,1,29.9
CUST-05296,2024-09-13,Basic,29.9,26,3,Boleto,17,0,508.3
CUST-05297,2024-08-30,Enterprise,249.9,27,2,Cartão de Crédito,22,0,5497.8
CUST-05298,2024-08-01,Pro,79.9,7,2,Boleto,16,0,1278.4
CUST-05299,2025-06-16,Basic,29.9,9,0,Boleto,23,0,687.7
CUST-05300,2025-07-06,Pro,79.9,23,7,Boleto,17,0,1358.3
CUST-05301,2025-03-15,Pro,79.9,22,6,Pix,10,1,799.0
CUST-05302,2025-03-01,Basic,29.9,3,0,Pix,16,0,478.4
CUST-05303,2024-01-16,Enterprise,249.9,17,1,Pix,16,0,3998.4
CUST-05304,2024-08-09,Enterprise,249.9,9,3,Boleto,24,0,5997.6
CUST-05305,2025-09-15,Pro,79.9,1,8,Pix,16,0,1278.4
CUST-05306,2024-03-28,Basic,29.9,3,9,Pix,7,1,209.3
CUST-05307,2025-09-01,Pro,79.9,3,4,Pix,5,1,399.5
CUST-05308,2025-03-19,Pro,79.9,29,0,Pix,19,0,1518.1
CUST-05309,2024-05-06,Basic,29.9,11,7,Boleto,8,1,239.2
CUST-05310,2024-04-03,Enterprise,249.9,4,5,Cartão de Crédito,12,1,2998.8
CUST-05311,2024-07-13,Pro,79.9,17,1,Pix,21,0,1677.9
CUST-05312,2024-10-17,Pro,79.9,25,5,Pix,19,0,1518.1
CUST-05313,2024-08-24,Basic,29.9,30,6,Cartão de Crédito,9,1,269.1
CUST-05314,2024-12-11,Basic,29.9,12,7,Cartão de Crédito,2,1,59.8
CUST-05315,2024-09-23,Pro,79.9,25,9,Cartão de Crédito,19,0,1518.1
CUST-05316,2024-07-20,Basic,29.9,0,0,Boleto,3,1,89.7
CUST-05317,2024-03-13,Pro,79.9,14,4,Cartão de Crédito,15,0,1198.5
CUST-05318,2025-09-14,Enterprise,249.9,8,1,Cartão de Crédito,20,0,4998.0
CUST-05319,2025-08-08,Pro,79.9,21,5,Pix,21,0,1677.9
CUST-05320,2024-02-04,Basic,29.9,7,1,Pix,16,0,478.4
CUST-05321,2024-11-06,Basic,29.9,17,5,Boleto,18,0,538.2
CUST-05322,2025-10-04,Pro,79.9,3,8,Cartão de Crédito,15,0,1198.5
CUST-05323,2024-03-07,Pro,79.9,5,2,Cartão de Crédito,13,0,1038.7
CUST-05324,2024-07-02,Pro,79.9,23,6,Cartão de Crédito,4,1,319.6
CUST-05325,2024-12-14,Pro,79.9,13,4,Pix,17,0,1358.3
CUST-05326,2025-11-21,Enterprise,249.9,1,4,Boleto,12,1,2998.8
CUST-05327,2024-02-25,Basic,29.9,6,9,Cartão de Crédito,7,1,209.3
CUST-05328,2024-04-26,Enterprise,249.9,29,6,Boleto,13,0,3248.7
CUST-05329,2025-10-12,Basic,29.9,27,7,Boleto,8,1,239.2
CUST-05330,2024-10-10,Pro,79.9,27,7,Pix,4,1,319.6
CUST-05331,2025-07-17,Pro,79.9,29,5,Pix,14,0,1118.6
CUST-05332,2025-10-11,Enterprise,249.9,17,5,Pix,13,0,3248.7
CUST-05333,2024-07-17,Basic,29.9,15,2,Pix,22,0,657.8
CUST-05334,2024-06-10,Basic,29.9,15,0,Pix,19,0,568.1
CUST-05335,2025-02-17,Basic,29.9,26,1,Cartão de Crédito,17,0,508.3
CUST-05336,2025-06-11,Enterprise,249.9,5,10,Pix,12,1,2998.8
CUST-05337,2024-03-17,Basic,29.9,16,4,Pix,14,0,418.6
CUST-05338,2025-05-28,Basic,29.9,19,4,Boleto,24,0,717.6
CUST-05339,2025-06-05,Enterprise,249.9,28,5,Cartão de Crédito,23,0,5747.7
CUST-05340,2025-07-31,Enterprise,249.9,3,2,Cartão de Crédito,15,0,3748.5
CUST-05341,2024-04-21,Basic,29.9,9,7,Cartão de Crédito,17,0,508.3
CUST-05342,2024-11-19,Basic,29.9,7,8,Pix,11,1,328.9
CUST-05343,2025-11-21,Pro,79.9,14,0,Pix,21,0,1677.9
CUST-05344,2025-10-14,Pro,79.9,12,4,Boleto,20,0,1598.0
CUST-05345,2024-04-28,Pro,79.9,13,7,Cartão de Crédito,3,1,239.7
CUST-05346,2025-06-21,Basic,29.9,8,7,Pix,12,1,358.8
CUST-05347,2025-07-03,Enterprise,249.9,11,0,Pix,23,0,5747.7
CUST-05348,2025-08-15,Enterprise,249.9,27,4,Cartão de Crédito,17,0,4248.3
CUST-05349,2025-06-14,Basic,29.9,24,0,Boleto,13,0,388.7
CUST-05350,2025-09-08,Enterprise,249.9,24,1,Boleto,14,0,3498.6
CUST-05351,2024-09-19,Pro,79.9,10,8,Pix,19,0,1518.1
CUST-05352,2024-11-14,Basic,29.9,2,9,Boleto,11,1,328.9
CUST-05353,2025-12-24,Basic,29.9,16,5,Cartão de Crédito,20,0,598.0
CUST-05354,2024-11-15,Enterprise,249.9,9,10,Pix,9,1,2249.1
CUST-05355,2024-11-06,Enterprise,249.9,4,2,Cartão de Crédito,1,1,249.9
CUST-05356,2024-12-29,Enterprise,249.9,14,1,Boleto,17,0,4248.3
CUST-05357,2025-02-23,Enterprise,249.9,24,5,Cartão de Crédito,11,1,2748.9
CUST-05358,2025-03-23,Enterprise,249.9,2,2,Boleto,12,1,2998.8
CUST-05359,2024-08-22,Pro,79.9,23,3,Cartão de Crédito,12,1,958.8
CUST-05360,2025-01-05,Enterprise,249.9,2,8,Pix,1,1,249.9
CUST-05361,2024-04-07,Enterprise,249.9,13,6,Boleto,17,0,4248.3
CUST-05362,2024-01-04,Enterprise,249.9,14,0,Pix,13,0,3248.7
CUST-05363,2024-08-22,Basic,29.9,3,7,Pix,9,1,269.1
CUST-05364,2025-05-28,Pro,79.9,21,1,Boleto,15,0,1198.5
CUST-05365,2025-04-30,Enterprise,249.9,17,4,Pix,16,0,3998.4
CUST-05366,2024-12-06,Enterprise,249.9,4,8,Cartão de Crédito,12,1,2998.8
CUST-05367,2024-02-06,Pro,79.9,8,0,Cartão de Crédito,16,0,1278.4
CUST-05368,2024-08-29,Pro,79.9,14,7,Cartão de Crédito,16,0,1278.4
CUST-05369,2025-07-13,Basic,29.9,11,4,Cartão de Crédito,19,0,568.1
CUST-05370,2024-06-13,Pro,79.9,24,6,Cartão de Crédito,21,0,1677.9
CUST-05371,2024-01-20,Pro,79.9,13,3,Boleto,20,0,1598.0
CUST-05372,2025-08-17,Basic,29.9,6,0,Boleto,23,0,687.7
CUST-05373,2025-02-28,Pro,79.9,4,4,Pix,9,1,719.1
CUST-05374,2024-11-18,Enterprise,249.9,20,2,Cartão de Crédito,18,0,4498.2
CUST-05375,2024-03-18,Pro,79.9,18,9,Boleto,21,0,1677.9
CUST-05376,2024-03-23,Pro,79.9,24,9,Cartão de Crédito,3,1,239.7
CUST-05377,2024-08-04,Enterprise,249.9,5,5,Pix,15,0,3748.5
CUST-05378,2024-07-04,Enterprise,249.9,29,6,Pix,23,0,5747.7
CUST-05379,2024-11-22,Basic,29.9,29,8,Pix,2,1,59.8
CUST-05380,2024-11-17,Pro,79.9,28,1,Pix,16,0,1278.4
CUST-05381,2025-07-10,Enterprise,249.9,26,4,Pix,23,0,5747.7
CUST-05382,2024-10-16,Enterprise,249.9,9,9,Pix,3,1,749.7
CUST-05383,2024-12-09,Enterprise,249.9,17,7,Cartão de Crédito,6,1,1499.4
CUST-05384,2024-10-19,Basic,29.9,12,9,Boleto,18,0,538.2
CUST-05385,2025-10-01,Enterprise,249.9,2,7,Cartão de Crédito,1,1,249.9
CUST-05386,2024-01-06,Enterprise,249.9,0,3,Pix,9,1,2249.1
CUST-05387,2025-01-15,Enterprise,249.9,3,1,Cartão de Crédito,7,1,1749.3
CUST-05388,2025-11-08,Basic,29.9,17,7,Pix,7,1,209.3
CUST-05389,2024-04-30,Enterprise,249.9,2,10,Pix,19,0,4748.1
CUST-05390,2024-10-05,Enterprise,249.9,17,0,Pix,18,0,4498.2
CUST-05391,2025-05-18,Enterprise,249.9,12,5,Boleto,1,1,249.9
CUST-05392,2025-08-02,Pro,79.9,14,0,Pix,16,0,1278.4
CUST-05393,2024-05-17,Enterprise,249.9,5,1,Pix,20,0,4998.0
CUST-05394,2025-12-30,Enterprise,249.9,26,1,Pix,24,0,5997.6
CUST-05395,2025-07-15,Basic,29.9,28,4,Pix,17,0,508.3
CUST-05396,2025-03-11,Basic,29.9,19,8,Boleto,12,1,358.8
CUST-05397,2025-11-15,Pro,79.9,20,8,Cartão de Crédito,23,0,1837.7
CUST-05398,2025-09-18,Pro,79.9,11,4,Boleto,14,0,1118.6
CUST-05399,2025-09-30,Pro,79.9,16,5,Pix,21,0,1677.9
CUST-05400,2025-09-24,Enterprise,249.9,15,10,Pix,17,0,4248.3
CUST-05401,2025-05-09,Pro,79.9,9,0,Cartão de Crédito,22,0,1757.8
CUST-05402,2025-11-06,Basic,29.9,20,8,Pix,20,0,598.0
CUST-05403,2024-09-01,Basic,29.9,10,8,Pix,17,0,508.3
CUST-05404,2024-03-04,Pro,79.9,3,2,Boleto,24,0,1917.6
CUST-05405,2024-06-10,Enterprise,249.9,4,8,Cartão de Crédito,3,1,749.7
CUST-05406,2025-07-15,Basic,29.9,25,2,Pix,23,0,687.7
CUST-05407,2024-05-30,Pro,79.9,0,6,Cartão de Crédito,12,1,958.8
CUST-05408,2025-04-17,Pro,79.9,16,8,Boleto,11,1,878.9
CUST-05409,2025-04-01,Pro,79.9,28,2,Pix,13,0,1038.7
CUST-05410,2024-04-26,Basic,29.9,0,0,Boleto,7,1,209.3
CUST-05411,2025-08-07,Pro,79.9,24,9,Pix,13,0,1038.7
CUST-05412,2025-05-04,Basic,29.9,0,2,Pix,1,1,29.9
CUST-05413,2024-07-21,Enterprise,249.9,2,3,Pix,6,1,1499.4
CUST-05414,2025-05-22,Basic,29.9,27,8,Cartão de Crédito,22,0,657.8
CUST-05415,2025-08-20,Pro,79.9,0,9,Boleto,3,1,239.7
CUST-05416,2025-07-26,Pro,79.9,19,10,Cartão de Crédito,21,0,1677.9
CUST-05417,2025-09-01,Basic,29.9,8,2,Pix,14,0,418.6
CUST-05418,2025-08-19,Enterprise,249.9,3,0,Pix,20,0,4998.0
CUST-05419,2024-12-18,Basic,29.9,16,2,Boleto,19,0,568.1
CUST-05420,2024-02-19,Enterprise,249.9,1,2,Pix,18,0,4498.2
CUST-05421,2024-09-06,Basic,29.9,29,6,Boleto,6,1,179.4
CUST-05422,2024-10-05,Basic,29.9,7,1,Boleto,16,0,478.4
CUST-05423,2025-08-02,Basic,29.9,17,9,Cartão de Crédito,12,1,358.8
CUST-05424,2025-11-14,Basic,29.9,15,2,Boleto,22,0,657.8
CUST-05425,2024-02-29,Basic,29.9,9,1,Cartão de Crédito,21,0,627.9
CUST-05426,2025-03-16,Basic,29.9,19,10,Pix,19,0,568.1
CUST-05427,2024-10-10,Enterprise,249.9,1,9,Pix,7,1,1749.3
CUST-05428,2024-03-22,Basic,29.9,8,3,Pix,22,0,657.8
CUST-05429,2025-04-17,Enterprise,249.9,1,1,Boleto,24,0,5997.6
CUST-05430,2025-07-12,Enterprise,249.9,24,7,Pix,12,1,2998.8
CUST-05431,2024-01-21,Basic,29.9,13,2,Cartão de Crédito,18,0,538.2
CUST-05432,2025-09-05,Basic,29.9,7,7,Cartão de Crédito,14,0,418.6
CUST-05433,2025-05-22,Pro,79.9,25,4,Cartão de Crédito,18,0,1438.2
CUST-05434,2025-09-04,Basic,29.9,28,2,Pix,16,0,478.4
CUST-05435,2025-05-18,Basic,29.9,2,6,Pix,12,1,358.8
CUST-05436,2025-10-06,Pro,79.9,10,10,Boleto,7,1,559.3
CUST-05437,2025-03-20,Basic,29.9,21,6,Boleto,19,0,568.1
CUST-05438,2025-08-06,Basic,29.9,19,4,Cartão de Crédito,24,0,717.6
CUST-05439,2024-05-19,Enterprise,249.9,19,5,Cartão de Crédito,19,0,4748.1
CUST-05440,2025-11-19,Basic,29.9,22,7,Cartão de Crédito,22,0,657.8
CUST-05441,2025-08-17,Basic,29.9,21,10,Cartão de Crédito,10,1,299.0
CUST-05442,2024-02-01,Enterprise,249.9,22,0,Pix,19,0,4748.1
CUST-05443,2025-12-08,Enterprise,249.9,9,3,Cartão de Crédito,23,0,5747.7
CUST-05444,2024-03-13,Enterprise,249.9,23,0,Pix,16,0,3998.4
CUST-05445,2024-07-19,Basic,29.9,18,3,Pix,21,0,627.9
CUST-05446,2024-08-17,Basic,29.9,15,10,Pix,18,0,538.2
CUST-05447,2024-12-29,Enterprise,249.9,1,9,Boleto,12,1,2998.8
CUST-05448,2025-09-26,Enterprise,249.9,17,1,Boleto,12,1,2998.8
CUST-05449,2024-12-15,Pro,79.9,21,1,Cartão de Crédito,12,1,958.8
CUST-05450,2025-11-24,Enterprise,249.9,15,4,Cartão de Crédito,13,0,3248.7
CUST-05451,2024-11-14,Pro,79.9,24,7,Boleto,6,1,479.4
CUST-05452,2024-11-20,Enterprise,249.9,1,6,Pix,2,1,499.8
CUST-05453,2025-10-24,Basic,29.9,26,2,Boleto,17,0,508.3
CUST-05454,2024-08-26,Enterprise,249.9,4,9,Pix,9,1,2249.1
CUST-05455,2024-05-14,Enterprise,249.9,28,10,Pix,24,0,5997.6
CUST-05456,2025-02-12,Basic,29.9,21,0,Cartão de Crédito,22,0,657.8
CUST-05457,2025-01-11,Enterprise,249.9,8,3,Pix,9,1,2249.1
CUST-05458,2025-08-28,Basic,29.9,9,0,Boleto,21,0,627.9
CUST-05459,2025-07-27,Pro,79.9,9,1,Pix,24,0,1917.6
CUST-05460,2024-02-05,Pro,79.9,16,4,Cartão de Crédito,1,1,79.9
CUST-05461,2025-11-16,Basic,29.9,15,7,Pix,17,0,508.3
CUST-05462,2024-03-18,Basic,29.9,8,9,Cartão de Crédito,24,0,717.6
CUST-05463,2024-08-27,Pro,79.9,23,7,Cartão de Crédito,13,0,1038.7
CUST-05464,2025-07-25,Pro,79.9,4,8,Boleto,7,1,559.3
CUST-05465,2025-08-18,Enterprise,249.9,26,2,Pix,16,0,3998.4
CUST-05466,2025-09-09,Enterprise,249.9,12,4,Boleto,15,0,3748.5
CUST-05467,2024-09-05,Basic,29.9,11,9,Boleto,1,1,29.9
CUST-05468,2024-10-13,Pro,79.9,0,8,Pix,11,1,878.9
CUST-05469,2025-01-25,Enterprise,249.9,7,0,Pix,24,0,5997.6
CUST-05470,2024-12-09,Basic,29.9,11,1,Boleto,15,0,448.5
CUST-05471,2025-01-12,Enterprise,249.9,8,9,Cartão de Crédito,7,1,1749.3
CUST-05472,2025-12-26,Basic,29.9,13,0,Pix,13,0,388.7
CUST-05473,2024-12-20,Basic,29.9,18,7,Pix,12,1,358.8
CUST-05474,2025-02-18,Enterprise,249.9,20,6,Cartão de Crédito,24,0,5997.6
CUST-05475,2024-10-19,Enterprise,249.9,10,10,Cartão de Crédito,10,1,2499.0
CUST-05476,2025-10-08,Enterprise,249.9,30,10,Boleto,8,1,1999.2
CUST-05477,2025-03-31,Basic,29.9,28,10,Cartão de Crédito,14,0,418.6
CUST-05478,2025-08-25,Basic,29.9,3,9,Pix,1,1,29.9
CUST-05479,2024-11-22,Pro,79.9,24,2,Boleto,18,0,1438.2
CUST-05480,2024-04-06,Pro,79.9,13,4,Cartão de Crédito,5,1,399.5
CUST-05481,2025-04-20,Enterprise,249.9,27,10,Pix,21,0,5247.9
CUST-05482,2024-07-29,Basic,29.9,10,0,Pix,21,0,627.9
CUST-05483,2024-07-03,Enterprise,249.9,25,10,Boleto,2,1,499.8
CUST-05484,2024-01-09,Enterprise,249.9,9,7,Pix,21,0,5247.9
CUST-05485,2024-01-31,Enterprise,249.9,21,6,Boleto,15,0,3748.5
CUST-05486,2024-05-17,Pro,79.9,18,0,Cartão de Crédito,12,1,958.8
CUST-05487,2024-10-21,Basic,29.9,27,8,Pix,23,0,687.7
CUST-05488,2024-03-05,Enterprise,249.9,3,0,Cartão de Crédito,14,0,3498.6
CUST-05489,2024-07-08,Pro,79.9,4,10,Cartão de Crédito,8,1,639.2
CUST-05490,2024-11-10,Basic,29.9,18,6,Boleto,18,0,538.2
CUST-05491,2024-12-11,Enterprise,249.9,8,9,Pix,7,1,1749.3
CUST-05492,2025-10-03,Basic,29.9,28,6,Boleto,9,1,269.1
CUST-05493,2024-06-05,Pro,79.9,24,9,Boleto,23,0,1837.7
CUST-05494,2024-11-01,Enterprise,249.9,5,4,Pix,5,1,1249.5
CUST-05495,2024-04-23,Enterprise,249.9,29,0,Boleto,14,0,3498.6
CUST-05496,2024-02-19,Enterprise,249.9,20,3,Boleto,17,0,4248.3
CUST-05497,2024-07-14,Enterprise,249.9,30,4,Boleto,17,0,4248.3
CUST-05498,2025-02-28,Enterprise,249.9,4,6,Cartão de Crédito,20,0,4998.0
CUST-05499,2025-11-30,Enterprise,249.9,26,0,Cartão de Crédito,7,1,1749.3
CUST-05500,2024-03-27,Basic,29.9,30,2,Pix,19,0,568.1
CUST-05501,2025-06-03,Pro,79.9,6,4,Pix,22,0,1757.8
CUST-05502,2025-10-28,Enterprise,249.9,21,9,Boleto,13,0,3248.7
CUST-05503,2025-12-26,Basic,29.9,6,8,Pix,9,1,269.1
CUST-05504,2025-01-27,Basic,29.9,14,1,Pix,14,0,418.6
CUST-05505,2024-02-22,Pro,79.9,7,5,Cartão de Crédito,15,0,1198.5
CUST-05506,2024-07-02,Basic,29.9,13,5,Boleto,4,1,119.6
CUST-05507,2024-07-31,Basic,29.9,23,1,Pix,24,0,717.6
CUST-05508,2024-10-02,Enterprise,249.9,20,10,Boleto,24,0,5997.6
CUST-05509,2024-04-19,Basic,29.9,26,10,Boleto,12,1,358.8
CUST-05510,2025-03-25,Pro,79.9,7,6,Boleto,6,1,479.4
CUST-05511,2024-07-12,Enterprise,249.9,2,0,Boleto,17,0,4248.3
CUST-05512,2024-10-19,Basic,29.9,22,6,Cartão de Crédito,19,0,568.1
CUST-05513,2024-02-08,Enterprise,249.9,10,5,Pix,20,0,4998.0
CUST-05514,2024-02-20,Pro,79.9,25,5,Cartão de Crédito,14,0,1118.6
CUST-05515,2025-12-16,Pro,79.9,23,2,Cartão de Crédito,19,0,1518.1
CUST-05516,2025-12-25,Pro,79.9,17,9,Pix,23,0,1837.7
CUST-05517,2025-05-08,Enterprise,249.9,18,7,Cartão de Crédito,22,0,5497.8
CUST-05518,2025-06-10,Basic,29.9,19,9,Pix,1,1,29.9
CUST-05519,2025-04-18,Enterprise,249.9,27,1,Pix,16,0,3998.4
CUST-05520,2025-01-12,Pro,79.9,4,2,Boleto,11,1,878.9
CUST-05521,2025-10-27,Basic,29.9,8,10,Pix,15,0,448.5
CUST-05522,2024-10-26,Pro,79.9,18,9,Cartão de Crédito,15,0,1198.5
CUST-05523,2025-01-07,Enterprise,249.9,26,9,Pix,1,1,249.9
CUST-05524,2025-09-25,Enterprise,249.9,29,4,Pix,18,0,4498.2
CUST-05525,2025-08-27,Pro,79.9,13,10,Boleto,16,0,1278.4
CUST-05526,2025-08-24,Basic,29.9,28,8,Pix,4,1,119.6
CUST-05527,2025-05-18,Pro,79.9,30,4,Pix,18,0,1438.2
CUST-05528,2024-09-12,Basic,29.9,17,6,Cartão de Crédito,6,1,179.4
CUST-05529,2024-10-17,Basic,29.9,3,10,Cartão de Crédito,5,1,149.5
CUST-05530,2024-06-30,Pro,79.9,14,9,Cartão de Crédito,21,0,1677.9
CUST-05531,2025-02-17,Basic,29.9,23,2,Cartão de Crédito,22,0,657.8
CUST-05532,2024-09-06,Enterprise,249.9,3,3,Cartão de Crédito,10,1,2499.0
CUST-05533,2024-02-14,Enterprise,249.9,16,10,Boleto,19,0,4748.1
CUST-05534,2025-04-04,Enterprise,249.9,30,6,Pix,20,0,4998.0
CUST-05535,2024-04-27,Basic,29.9,11,2,Pix,18,0,538.2
CUST-05536,2024-06-07,Enterprise,249.9,28,4,Boleto,7,1,1749.3
CUST-05537,2025-04-09,Basic,29.9,30,3,Pix,21,0,627.9
CUST-05538,2024-09-21,Enterprise,249.9,30,5,Boleto,1,1,249.9
CUST-05539,2024-12-29,Basic,29.9,18,8,Boleto,21,0,627.9
CUST-05540,2024-06-03,Basic,29.9,24,9,Boleto,24,0,717.6
CUST-05541,2025-04-25,Enterprise,249.9,24,5,Pix,15,0,3748.5
CUST-05542,2024-10-22,Pro,79.9,15,2,Cartão de Crédito,14,0,1118.6
CUST-05543,2024-11-22,Pro,79.9,22,0,Cartão de Crédito,14,0,1118.6
CUST-05544,2024-12-22,Pro,79.9,21,0,Pix,23,0,1837.7
CUST-05545,2024-07-26,Pro,79.9,9,2,Cartão de Crédito,16,0,1278.4
CUST-05546,2025-03-14,Enterprise,249.9,12,5,Cartão de Crédito,17,0,4248.3
CUST-05547,2024-08-19,Enterprise,249.9,26,8,Boleto,22,0,5497.8
CUST-05548,2025-05-13,Pro,79.9,6,8,Pix,12,1,958.8
CUST-05549,2025-05-30,Enterprise,249.9,12,2,Pix,23,0,5747.7
CUST-05550,2024-04-20,Enterprise,249.9,22,10,Boleto,5,1,1249.5
CUST-05551,2024-01-19,Enterprise,249.9,27,0,Boleto,23,0,5747.7
CUST-05552,2024-05-01,Enterprise,249.9,20,0,Boleto,21,0,5247.9
CUST-05553,2024-02-29,Basic,29.9,22,2,Pix,23,0,687.7
CUST-05554,2024-03-29,Enterprise,249.9,3,10,Pix,6,1,1499.4
CUST-05555,2024-05-21,Basic,29.9,26,7,Cartão de Crédito,4,1,119.6
CUST-05556,2024-12-20,Pro,79.9,4,0,Pix,15,0,1198.5
CUST-05557,2025-10-11,Basic,29.9,22,5,Boleto,15,0,448.5
CUST-05558,2024-10-13,Enterprise,249.9,0,10,Pix,5,1,1249.5
CUST-05559,2025-08-02,Pro,79.9,6,1,Boleto,13,0,1038.7
CUST-05560,2024-09-25,Enterprise,249.9,9,4,Cartão de Crédito,17,0,4248.3
CUST-05561,2025-07-14,Pro,79.9,17,9,Boleto,24,0,1917.6
CUST-05562,2025-07-12,Enterprise,249.9,9,2,Cartão de Crédito,18,0,4498.2
CUST-05563,2025-03-09,Enterprise,249.9,0,1,Pix,5,1,1249.5
CUST-05564,2025-11-17,Enterprise,249.9,28,0,Boleto,19,0,4748.1
CUST-05565,2024-03-28,Basic,29.9,20,9,Pix,11,1,328.9
CUST-05566,2024-02-12,Enterprise,249.9,4,4,Boleto,10,1,2499.0
CUST-05567,2025-02-24,Enterprise,249.9,14,6,Cartão de Crédito,6,1,1499.4
CUST-05568,2025-03-05,Pro,79.9,2,5,Pix,24,0,1917.6
CUST-05569,2024-12-18,Enterprise,249.9,9,2,Cartão de Crédito,22,0,5497.8
CUST-05570,2024-09-23,Enterprise,249.9,27,2,Pix,20,0,4998.0
CUST-05571,2024-10-31,Pro,79.9,9,1,Boleto,10,1,799.0
CUST-05572,2024-01-31,Enterprise,249.9,24,6,Boleto,19,0,4748.1
CUST-05573,2025-09-25,Basic,29.9,6,4,Cartão de Crédito,21,0,627.9
CUST-05574,2024-02-27,Enterprise,249.9,10,5,Cartão de Crédito,3,1,749.7
CUST-05575,2025-03-16,Pro,79.9,24,6,Cartão de Crédito,20,0,1598.0
CUST-05576,2024-05-24,Enterprise,249.9,15,0,Cartão de Crédito,11,1,2748.9
CUST-05577,2025-06-02,Enterprise,249.9,7,3,Pix,22,0,5497.8
CUST-05578,2025-05-15,Enterprise,249.9,22,3,Boleto,24,0,5997.6
CUST-05579,2025-11-19,Pro,79.9,3,6,Pix,11,1,878.9
CUST-05580,2025-05-10,Enterprise,249.9,25,6,Boleto,18,0,4498.2
CUST-05581,2025-01-14,Basic,29.9,18,5,Boleto,13,0,388.7
CUST-05582,2025-02-09,Basic,29.9,24,6,Cartão de Crédito,23,0,687.7
CUST-05583,2025-05-03,Pro,79.9,3,7,Boleto,8,1,639.2
CUST-05584,2024-12-28,Basic,29.9,22,9,Cartão de Crédito,17,0,508.3
CUST-05585,2025-11-16,Basic,29.9,0,2,Pix,3,1,89.7
CUST-05586,2025-02-11,Basic,29.9,24,10,Boleto,1,1,29.9
CUST-05587,2024-09-06,Pro,79.9,5,2,Pix,19,0,1518.1
CUST-05588,2024-06-13,Enterprise,249.9,11,3,Boleto,17,0,4248.3
CUST-05589,2024-05-20,Pro,79.9,21,4,Pix,17,0,1358.3
CUST-05590,2025-02-11,Basic,29.9,0,9,Cartão de Crédito,12,1,358.8
CUST-05591,2025-12-24,Pro,79.9,24,2,Pix,21,0,1677.9
CUST-05592,2025-07-01,Basic,29.9,21,0,Cartão de Crédito,5,1,149.5
CUST-05593,2025-03-24,Basic,29.9,3,4,Cartão de Crédito,4,1,119.6
CUST-05594,2025-03-20,Basic,29.9,9,9,Cartão de Crédito,13,0,388.7
CUST-05595,2024-04-06,Enterprise,249.9,2,4,Pix,11,1,2748.9
CUST-05596,2024-02-02,Basic,29.9,23,10,Cartão de Crédito,15,0,448.5
CUST-05597,2024-07-04,Enterprise,249.9,20,8,Boleto,6,1,1499.4
CUST-05598,2024-01-10,Pro,79.9,28,6,Cartão de Crédito,7,1,559.3
CUST-05599,2025-11-10,Enterprise,249.9,25,1,Cartão de Crédito,18,0,4498.2
CUST-05600,2025-04-11,Basic,29.9,6,0,Pix,16,0,478.4
CUST-05601,2024-04-16,Basic,29.9,24,8,Pix,15,0,448.5
CUST-05602,2024-01-19,Pro,79.9,23,9,Pix,7,1,559.3
CUST-05603,2024-02-04,Pro,79.9,20,8,Cartão de Crédito,4,1,319.6
CUST-05604,2024-02-17,Basic,29.9,13,8,Pix,23,0,687.7
CUST-05605,2025-09-27,Enterprise,249.9,27,3,Boleto,6,1,1499.4
CUST-05606,2024-02-25,Pro,79.9,18,7,Cartão de Crédito,23,0,1837.7
CUST-05607,2024-07-05,Enterprise,249.9,1,5,Cartão de Crédito,9,1,2249.1
CUST-05608,2024-09-02,Basic,29.9,6,4,Cartão de Crédito,13,0,388.7
CUST-05609,2024-03-21,Enterprise,249.9,27,6,Pix,14,0,3498.6
CUST-05610,2025-11-16,Enterprise,249.9,0,1,Cartão de Crédito,1,1,249.9
CUST-05611,2024-07-20,Enterprise,249.9,26,5,Boleto,19,0,4748.1
CUST-05612,2025-10-06,Enterprise,249.9,15,0,Pix,15,0,3748.5
CUST-05613,2025-03-23,Pro,79.9,29,8,Pix,15,0,1198.5
CUST-05614,2025-03-12,Basic,29.9,13,9,Cartão de Crédito,14,0,418.6
CUST-05615,2024-07-17,Basic,29.9,24,3,Boleto,20,0,598.0
CUST-05616,2024-03-20,Enterprise,249.9,29,10,Pix,3,1,749.7
CUST-05617,2024-10-23,Enterprise,249.9,2,9,Cartão de Crédito,17,0,4248.3
CUST-05618,2025-11-10,Enterprise,249.9,9,7,Pix,18,0,4498.2
CUST-05619,2024-04-18,Basic,29.9,21,10,Cartão de Crédito,15,0,448.5
CUST-05620,2025-10-20,Enterprise,249.9,5,6,Cartão de Crédito,17,0,4248.3
CUST-05621,2025-09-09,Enterprise,249.9,24,7,Cartão de Crédito,10,1,2499.0
CUST-05622,2024-11-13,Pro,79.9,25,5,Cartão de Crédito,22,0,1757.8
